Local,ID,Region,Estado,Ciudad,Precio por unidad,Cantidad vendida,Total vendido,Ganacias,Margen de operacion,Tipo de venta,Genero,Tipo de ropa,Año,Mes,Dia
Foot Locker,1185732,South,Tennessee,Knoxville,35,225,78750,27562.5,0.35,Outlet,Masculino,Calzado,2021,5,22
Foot Locker,1185732,South,Tennessee,Knoxville,25,225,56250,19687.5,0.35,Outlet,Femenino,Calzado,2021,5,23
Foot Locker,1185732,South,Tennessee,Knoxville,30.000000000000004,75,22500.000000000004,9000.000000000002,0.4,Outlet,Femenino,Calzado,2021,5,24
Foot Locker,1185732,Midwest,Nebraska,Omaha,44.99999999999999,125,56249.99999999999,19687.499999999996,0.35,Outlet,Masculino,Vestir,2021,5,25
Foot Locker,1185732,Midwest,Nebraska,Omaha,35,225,78750,39375,0.5,Outlet,Femenino,Vestir,2021,5,26
Foot Locker,1185732,Midwest,Nebraska,Omaha,35,475,166250,66500,0.4,Outlet,Masculino,Calzado,2021,5,27
Foot Locker,1185732,Midwest,Nebraska,Omaha,35,125,43750,15312.499999999998,0.35,Outlet,Masculino,Calzado,2021,5,28
Foot Locker,1185732,Midwest,Nebraska,Omaha,25,175,43750,15312.499999999998,0.35,Outlet,Femenino,Calzado,2021,5,29
Foot Locker,1185732,Midwest,Nebraska,Omaha,30.000000000000004,50,15000.000000000002,6000.000000000001,0.4,Outlet,Femenino,Calzado,2021,5,30
Foot Locker,1185732,Midwest,Nebraska,Omaha,44.99999999999999,125,56249.99999999999,19687.499999999996,0.35,Outlet,Masculino,Vestir,2021,5,31
Foot Locker,1185732,Midwest,Nebraska,Omaha,35,200,70000,35000,0.5,Outlet,Femenino,Vestir,2021,6,1
Foot Locker,1185732,Midwest,Nebraska,Omaha,40,420,168000,67200,0.4,Outlet,Masculino,Calzado,2021,6,2
Foot Locker,1185732,Midwest,Nebraska,Omaha,40,100,40000,14000,0.35,Outlet,Masculino,Calzado,2021,6,3
Foot Locker,1185732,Midwest,Nebraska,Omaha,30.000000000000004,150,45000.00000000001,15750.000000000002,0.35,Outlet,Femenino,Calzado,2021,6,4
Foot Locker,1185732,Midwest,Nebraska,Omaha,35,0,0,0,0.4,Outlet,Femenino,Calzado,2021,6,5
Foot Locker,1185732,Midwest,Nebraska,Omaha,50,50,25000,8750,0.35,Outlet,Masculino,Vestir,2021,6,6
Foot Locker,1185732,Midwest,Nebraska,Omaha,40,150,60000,30000,0.5,Outlet,Femenino,Vestir,2021,6,7
Foot Locker,1185732,Midwest,Nebraska,Omaha,40,375,150000,60000,0.4,Outlet,Masculino,Calzado,2021,6,8
Foot Locker,1185732,Midwest,Nebraska,Omaha,35,75,26250,9187.5,0.35,Outlet,Masculino,Calzado,2021,6,9
Foot Locker,1185732,Midwest,Nebraska,Omaha,25.000000000000007,75,18750.000000000004,6562.500000000001,0.35,Outlet,Femenino,Calzado,2021,6,10
Foot Locker,1185732,Midwest,Nebraska,Omaha,30,0,0,0,0.4,Outlet,Femenino,Calzado,2021,6,11
Foot Locker,1185732,Midwest,Nebraska,Omaha,45,25,11250,3937.4999999999995,0.35,Outlet,Masculino,Vestir,2021,6,12
Foot Locker,1185732,Midwest,Nebraska,Omaha,35,150,52500,26250,0.5,Outlet,Femenino,Vestir,2021,6,13
Foot Locker,1185732,Midwest,Nebraska,Omaha,45,420,189000,75600,0.4,Outlet,Masculino,Calzado,2021,6,14
Foot Locker,1185732,Midwest,Nebraska,Omaha,40.00000000000001,125,50000.00000000001,17500,0.35,Outlet,Masculino,Calzado,2021,6,15
Foot Locker,1185732,Midwest,Nebraska,Omaha,35,100,35000,12250,0.35,Outlet,Femenino,Calzado,2021,6,16
Foot Locker,1185732,Midwest,Nebraska,Omaha,35,25,8750,3500,0.4,Outlet,Femenino,Calzado,2021,6,17
Foot Locker,1185732,Midwest,Nebraska,Omaha,49.99999999999999,50,24999.999999999996,8749.999999999998,0.35,Outlet,Masculino,Vestir,2021,6,18
Foot Locker,1185732,Midwest,Nebraska,Omaha,54.99999999999999,150,82499.99999999999,41249.99999999999,0.5,Outlet,Femenino,Vestir,2021,6,19
Foot Locker,1185732,Midwest,Nebraska,Omaha,40,400,160000,64000,0.4,Outlet,Masculino,Calzado,2021,6,20
Foot Locker,1185732,Midwest,Nebraska,Omaha,35.00000000000001,150,52500.00000000001,18375,0.35,Outlet,Masculino,Calzado,2021,6,21
Foot Locker,1185732,Midwest,Nebraska,Omaha,30.000000000000004,175,52500.00000000001,18375,0.35,Outlet,Femenino,Calzado,2021,6,22
Foot Locker,1185732,Midwest,Nebraska,Omaha,30.000000000000004,150,45000.00000000001,18000.000000000004,0.4,Outlet,Femenino,Calzado,2021,6,23
Foot Locker,1185732,Midwest,Nebraska,Omaha,45,150,67500,23625,0.35,Outlet,Masculino,Vestir,2021,6,24
Foot Locker,1185732,Midwest,Nebraska,Omaha,50,325,162500,81250,0.5,Outlet,Femenino,Vestir,2021,6,25
Foot Locker,1185732,Midwest,Nebraska,Omaha,45,550,247500,99000,0.4,Outlet,Masculino,Calzado,2021,6,26
Foot Locker,1185732,Midwest,Nebraska,Omaha,40.00000000000001,300,120000.00000000001,42000,0.35,Outlet,Masculino,Calzado,2021,6,27
Foot Locker,1185732,Midwest,Nebraska,Omaha,35,225,78750,27562.5,0.35,Outlet,Femenino,Calzado,2021,6,28
Foot Locker,1185732,Midwest,Nebraska,Omaha,35,175,61250,24500,0.4,Outlet,Femenino,Calzado,2021,6,29
Foot Locker,1185732,Midwest,Nebraska,Omaha,45,175,78750,27562.5,0.35,Outlet,Masculino,Vestir,2021,6,30
Foot Locker,1185732,Midwest,Nebraska,Omaha,50,350,175000,87500,0.5,Outlet,Femenino,Vestir,2021,7,1
Foot Locker,1185732,Midwest,Nebraska,Omaha,45,500,225000,90000,0.4,Outlet,Masculino,Calzado,2021,7,2
Foot Locker,1185732,Midwest,Nebraska,Omaha,45.00000000000001,275,123750.00000000001,43312.5,0.35,Outlet,Masculino,Calzado,2021,7,3
Foot Locker,1185732,Midwest,Nebraska,Omaha,40,200,80000,28000,0.35,Outlet,Femenino,Calzado,2021,7,4
Foot Locker,1185732,Midwest,Nebraska,Omaha,30.000000000000004,125,37500.00000000001,15000.000000000004,0.4,Outlet,Femenino,Calzado,2021,7,5
Foot Locker,1185732,Midwest,Nebraska,Omaha,40,100,40000,14000,0.35,Outlet,Masculino,Vestir,2021,7,6
Foot Locker,1185732,Midwest,Nebraska,Omaha,45,275,123750,61875,0.5,Outlet,Femenino,Vestir,2021,7,7
Foot Locker,1185732,Midwest,Nebraska,Omaha,40,400,160000,64000,0.4,Outlet,Masculino,Calzado,2021,7,8
Foot Locker,1185732,Midwest,Nebraska,Omaha,35.00000000000001,200,70000.00000000001,24500.000000000004,0.35,Outlet,Masculino,Calzado,2021,7,9
Foot Locker,1185732,Midwest,Nebraska,Omaha,20,100,20000,7000,0.35,Outlet,Femenino,Calzado,2021,7,10
Foot Locker,1185732,Midwest,Nebraska,Omaha,20,75,15000,6000,0.4,Outlet,Femenino,Calzado,2021,7,11
Foot Locker,1185732,Midwest,Nebraska,Omaha,30,75,22500,7874.999999999999,0.35,Outlet,Masculino,Vestir,2021,7,12
Foot Locker,1185732,Midwest,Nebraska,Omaha,35,150,52500,26250,0.5,Outlet,Femenino,Vestir,2021,7,13
Foot Locker,1185732,Midwest,Nebraska,Omaha,40,325,130000,52000,0.4,Outlet,Masculino,Calzado,2021,7,14
Foot Locker,1185732,Midwest,Nebraska,Omaha,30,150,45000,15749.999999999998,0.35,Outlet,Masculino,Calzado,2021,7,15
Foot Locker,1185732,Midwest,Nebraska,Omaha,30,50,15000,5250,0.35,Outlet,Femenino,Calzado,2021,7,16
Foot Locker,1185732,Midwest,Nebraska,Omaha,30,25,7500,3000,0.4,Outlet,Femenino,Calzado,2021,7,17
Foot Locker,1185732,Midwest,Nebraska,Omaha,40,25,10000,3500,0.35,Outlet,Masculino,Vestir,2021,7,18
Foot Locker,1185732,Midwest,Nebraska,Omaha,44.99999999999999,150,67499.99999999999,33749.99999999999,0.5,Outlet,Femenino,Vestir,2021,7,19
Foot Locker,1185732,Midwest,Nebraska,Omaha,40,300,120000,48000,0.4,Outlet,Masculino,Calzado,2021,7,20
Foot Locker,1185732,Midwest,Nebraska,Omaha,30.000000000000004,150,45000.00000000001,15750.000000000002,0.35,Outlet,Masculino,Calzado,2021,7,21
Foot Locker,1185732,Midwest,Nebraska,Omaha,30.000000000000004,95,28500.000000000004,9975,0.35,Outlet,Femenino,Calzado,2021,7,22
Foot Locker,1185732,Midwest,Nebraska,Omaha,30.000000000000004,125,37500.00000000001,15000.000000000004,0.4,Outlet,Femenino,Calzado,2021,7,23
Foot Locker,1185732,Midwest,Nebraska,Omaha,49.99999999999999,100,49999.99999999999,17499.999999999996,0.35,Outlet,Masculino,Vestir,2021,7,24
Foot Locker,1185732,Midwest,Nebraska,Omaha,54.999999999999986,200,109999.99999999997,54999.999999999985,0.5,Outlet,Femenino,Vestir,2021,7,25
Foot Locker,1185732,Midwest,Nebraska,Omaha,49.99999999999999,450,224999.99999999997,90000,0.4,Outlet,Masculino,Calzado,2021,7,26
Foot Locker,1185732,Midwest,Nebraska,Omaha,40,250,100000,35000,0.35,Outlet,Masculino,Calzado,2021,7,27
Foot Locker,1185732,Midwest,Nebraska,Omaha,40,200,80000,28000,0.35,Outlet,Femenino,Calzado,2021,7,28
Foot Locker,1185732,Midwest,Nebraska,Omaha,40,150,60000,24000,0.4,Outlet,Femenino,Calzado,2021,7,29
Foot Locker,1185732,Midwest,Nebraska,Omaha,49.99999999999999,150,74999.99999999999,26249.999999999993,0.35,Outlet,Masculino,Vestir,2021,7,30
Foot Locker,1185732,Midwest,Nebraska,Omaha,54.999999999999986,250,137499.99999999997,68749.99999999999,0.5,Outlet,Femenino,Vestir,2021,7,31
Sports Direct,1197831,Midwest,Nebraska,Omaha,20,675,135000,53999.99999999999,0.39999999999999997,Outlet,Masculino,Calzado,2021,8,1
Sports Direct,1197831,Midwest,Nebraska,Omaha,30,675,202500,81000,0.39999999999999997,Outlet,Masculino,Calzado,2021,8,2
Sports Direct,1197831,Midwest,Nebraska,Omaha,30,475,142500,56999.99999999999,0.39999999999999997,Outlet,Femenino,Calzado,2021,8,3
Sports Direct,1197831,Midwest,Nebraska,Omaha,35,475,166250,83125,0.5,Outlet,Femenino,Calzado,2021,8,4
Sports Direct,1197831,South,Alabama,Birmingham,40,325,130000,45500,0.35,Outlet,Masculino,Vestir,2021,8,5
Sports Direct,1197831,South,Alabama,Birmingham,35,475,166250,91437.50000000001,0.55,Outlet,Femenino,Vestir,2021,8,6
Sports Direct,1197831,South,Alabama,Birmingham,25,625,156250,62499.99999999999,0.39999999999999997,Outlet,Masculino,Calzado,2021,8,7
Sports Direct,1197831,South,Alabama,Birmingham,35,600,210000,84000,0.39999999999999997,Outlet,Masculino,Calzado,2021,8,8
Sports Direct,1197831,South,Alabama,Birmingham,35,425,148750,59499.99999999999,0.39999999999999997,Outlet,Femenino,Calzado,2021,8,9
Sports Direct,1197831,South,Alabama,Birmingham,35,375,131250,65625,0.5,Outlet,Femenino,Calzado,2021,8,10
Sports Direct,1197831,South,Alabama,Birmingham,40,250,100000,35000,0.35,Outlet,Masculino,Vestir,2021,8,11
Sports Direct,1197831,South,Alabama,Birmingham,35,450,157500,86625,0.55,Outlet,Femenino,Vestir,2021,8,12
Sports Direct,1197831,South,Alabama,Birmingham,30,625,187500,84374.99999999999,0.44999999999999996,Outlet,Masculino,Calzado,2021,8,13
Sports Direct,1197831,South,Alabama,Birmingham,40,625,250000,112499.99999999999,0.44999999999999996,Outlet,Masculino,Calzado,2021,8,14
Sports Direct,1197831,South,Alabama,Birmingham,30,450,135000,60749.99999999999,0.44999999999999996,Outlet,Femenino,Calzado,2021,8,15
Sports Direct,1197831,South,Alabama,Birmingham,35,350,122500,67375,0.55,Outlet,Femenino,Calzado,2021,8,16
Sports Direct,1197831,South,Alabama,Birmingham,40,250,100000,40000,0.39999999999999997,Outlet,Masculino,Vestir,2021,8,17
Sports Direct,1197831,South,Alabama,Birmingham,35,400,140000,84000.00000000001,0.6000000000000001,Outlet,Femenino,Vestir,2021,8,18
Sports Direct,1197831,South,Alabama,Birmingham,20,650,130000,58499.99999999999,0.44999999999999996,Outlet,Masculino,Calzado,2021,8,19
Sports Direct,1197831,South,Alabama,Birmingham,20.000000000000007,650,130000.00000000004,58500.000000000015,0.44999999999999996,Outlet,Masculino,Calzado,2021,8,20
Sports Direct,1197831,South,Alabama,Birmingham,14.999999999999996,475,71249.99999999999,32062.49999999999,0.44999999999999996,Outlet,Femenino,Calzado,2021,8,21
Sports Direct,1197831,South,Alabama,Birmingham,20.000000000000007,375,75000.00000000003,41250.00000000002,0.55,Outlet,Femenino,Calzado,2021,8,22
Sports Direct,1197831,South,Alabama,Birmingham,25,275,68750,27499.999999999996,0.39999999999999997,Outlet,Masculino,Vestir,2021,8,23
Sports Direct,1197831,South,Alabama,Birmingham,20.000000000000007,550,110000.00000000004,66000.00000000003,0.6000000000000001,Outlet,Femenino,Vestir,2021,8,24
Sports Direct,1197831,South,Alabama,Birmingham,9.999999999999996,700,69999.99999999997,31499.999999999985,0.44999999999999996,Outlet,Masculino,Calzado,2021,8,25
Sports Direct,1197831,South,Alabama,Birmingham,20.000000000000007,725,145000.00000000006,65250.00000000002,0.44999999999999996,Outlet,Masculino,Calzado,2021,8,26
Sports Direct,1197831,South,Alabama,Birmingham,14.999999999999996,575,86249.99999999999,38812.49999999999,0.44999999999999996,Outlet,Femenino,Calzado,2021,8,27
Sports Direct,1197831,South,Alabama,Birmingham,35,500,175000,96250.00000000001,0.55,Outlet,Femenino,Calzado,2021,8,28
Sports Direct,1197831,South,Alabama,Birmingham,50,400,200000,80000,0.39999999999999997,Outlet,Masculino,Vestir,2021,8,29
Sports Direct,1197831,South,Alabama,Birmingham,45,750,337500,202500.00000000003,0.6000000000000001,Outlet,Femenino,Vestir,2021,8,30
Sports Direct,1197831,South,Alabama,Birmingham,45,750,337500,151874.99999999997,0.44999999999999996,Outlet,Masculino,Calzado,2021,8,31
Sports Direct,1197831,South,Alabama,Birmingham,50,750,375000,168749.99999999997,0.44999999999999996,Outlet,Masculino,Calzado,2021,9,1
Sports Direct,1197831,South,Alabama,Birmingham,45,650,292500,131625,0.44999999999999996,Outlet,Femenino,Calzado,2021,9,2
Sports Direct,1197831,South,Alabama,Birmingham,45,600,270000,148500,0.55,Outlet,Femenino,Calzado,2021,9,3
Sports Direct,1197831,South,Alabama,Birmingham,50,500,250000,99999.99999999999,0.39999999999999997,Outlet,Masculino,Vestir,2021,9,4
Sports Direct,1197831,South,Alabama,Birmingham,55.00000000000001,875,481250.00000000006,288750.00000000006,0.6000000000000001,Outlet,Femenino,Vestir,2021,9,5
Sports Direct,1197831,South,Alabama,Birmingham,45,825,371250,185624.99999999997,0.49999999999999994,Outlet,Masculino,Calzado,2021,9,6
Sports Direct,1197831,South,Alabama,Birmingham,50,825,412500,206249.99999999997,0.49999999999999994,Outlet,Masculino,Calzado,2021,9,7
Sports Direct,1197831,South,Alabama,Birmingham,45,975,438750,219374.99999999997,0.49999999999999994,Outlet,Femenino,Calzado,2021,9,8
Sports Direct,1197831,South,Alabama,Birmingham,45,575,258750,155250.00000000003,0.6000000000000001,Outlet,Femenino,Calzado,2021,9,9
Sports Direct,1197831,South,Alabama,Birmingham,50,525,262500,118124.99999999999,0.44999999999999996,Outlet,Masculino,Vestir,2021,9,10
Sports Direct,1197831,South,Alabama,Birmingham,60,800,480000,312000.00000000006,0.6500000000000001,Outlet,Femenino,Vestir,2021,9,11
Sports Direct,1197831,South,Alabama,Birmingham,40,750,300000,149999.99999999997,0.49999999999999994,Outlet,Masculino,Calzado,2021,9,12
Sports Direct,1197831,South,Alabama,Birmingham,55.00000000000001,750,412500.00000000006,206250,0.49999999999999994,Outlet,Masculino,Calzado,2021,9,13
Sports Direct,1197831,South,Alabama,Birmingham,55.00000000000001,925,508750.00000000006,254375,0.49999999999999994,Outlet,Femenino,Calzado,2021,9,14
Sports Direct,1197831,South,Alabama,Birmingham,50,425,212500,127500.00000000001,0.6000000000000001,Outlet,Femenino,Calzado,2021,9,15
Sports Direct,1197831,South,Alabama,Birmingham,55.00000000000001,425,233750.00000000003,105187.5,0.44999999999999996,Outlet,Masculino,Vestir,2021,9,16
Sports Direct,1197831,South,Alabama,Birmingham,60,675,405000,263250.00000000006,0.6500000000000001,Outlet,Femenino,Vestir,2021,9,17
Sports Direct,1197831,South,Alabama,Birmingham,55.00000000000001,625,343750.00000000006,171875,0.49999999999999994,Outlet,Masculino,Calzado,2021,9,18
Sports Direct,1197831,South,Alabama,Birmingham,55.00000000000001,575,316250.00000000006,158125,0.49999999999999994,Outlet,Masculino,Calzado,2021,9,19
Sports Direct,1197831,South,Alabama,Birmingham,60,625,375000,187499.99999999997,0.49999999999999994,Outlet,Femenino,Calzado,2021,9,20
Sports Direct,1197831,South,Alabama,Birmingham,60,350,210000,126000.00000000001,0.6000000000000001,Outlet,Femenino,Calzado,2021,9,21
Sports Direct,1197831,South,Alabama,Birmingham,45,350,157500,70875,0.44999999999999996,Outlet,Masculino,Vestir,2021,9,22
Sports Direct,1197831,South,Alabama,Birmingham,40,575,230000,149500.00000000003,0.6500000000000001,Outlet,Femenino,Vestir,2021,9,23
Sports Direct,1197831,South,Alabama,Birmingham,30.000000000000004,525,157500.00000000003,78750,0.49999999999999994,Outlet,Masculino,Calzado,2021,9,24
Sports Direct,1197831,South,Alabama,Birmingham,30.000000000000004,525,157500.00000000003,78750,0.49999999999999994,Outlet,Masculino,Calzado,2021,9,25
Sports Direct,1197831,South,Alabama,Birmingham,35,475,166250,83124.99999999999,0.49999999999999994,Outlet,Femenino,Calzado,2021,9,26
Sports Direct,1197831,South,Alabama,Birmingham,35,325,113750,68250.00000000001,0.6000000000000001,Outlet,Femenino,Calzado,2021,9,27
Sports Direct,1197831,South,Alabama,Birmingham,30.000000000000004,300,90000.00000000001,40500,0.44999999999999996,Outlet,Masculino,Vestir,2021,9,28
Sports Direct,1197831,South,Alabama,Birmingham,40,475,190000,123500.00000000003,0.6500000000000001,Outlet,Femenino,Vestir,2021,9,29
Sports Direct,1197831,South,Alabama,Birmingham,20.000000000000004,625,125000.00000000003,62500.00000000001,0.49999999999999994,Outlet,Masculino,Calzado,2021,9,30
Sports Direct,1197831,South,Alabama,Birmingham,20.000000000000004,625,125000.00000000003,62500.00000000001,0.49999999999999994,Outlet,Masculino,Calzado,2021,10,1
Sports Direct,1197831,South,Alabama,Birmingham,45.00000000000001,575,258750.00000000003,129375,0.49999999999999994,Outlet,Femenino,Calzado,2021,10,2
Sports Direct,1197831,South,Alabama,Birmingham,45.00000000000001,450,202500.00000000003,121500.00000000003,0.6000000000000001,Outlet,Femenino,Calzado,2021,10,3
Sports Direct,1197831,South,Alabama,Birmingham,49.99999999999999,425,212499.99999999997,95624.99999999997,0.44999999999999996,Outlet,Masculino,Vestir,2021,10,4
Sports Direct,1197831,South,Alabama,Birmingham,60,625,375000,243750.00000000006,0.6500000000000001,Outlet,Femenino,Vestir,2021,10,5
Sports Direct,1197831,South,Alabama,Birmingham,60,775,465000,232499.99999999997,0.49999999999999994,Outlet,Masculino,Calzado,2021,10,6
Sports Direct,1197831,South,Alabama,Birmingham,60,775,465000,232499.99999999997,0.49999999999999994,Outlet,Masculino,Calzado,2021,10,7
Sports Direct,1197831,South,Alabama,Birmingham,65,700,455000,227499.99999999997,0.49999999999999994,Outlet,Femenino,Calzado,2021,10,8
Sports Direct,1197831,South,Alabama,Birmingham,65,550,357500,214500.00000000003,0.6000000000000001,Outlet,Femenino,Calzado,2021,10,9
Sports Direct,1197831,South,Alabama,Birmingham,60,500,300000,135000,0.44999999999999996,Outlet,Masculino,Vestir,2021,10,10
Sports Direct,1197831,South,Alabama,Birmingham,70,750,525000,341250.00000000006,0.6500000000000001,Outlet,Femenino,Vestir,2021,10,11
Amazon,1185732,South,Alabama,Birmingham,40,450,180000,62999.99999999999,0.35,Outlet,Masculino,Calzado,2021,10,12
Amazon,1185732,South,Alabama,Birmingham,40,250,100000,35000,0.35,Outlet,Masculino,Calzado,2021,10,13
Amazon,1185732,South,Alabama,Birmingham,30.000000000000004,250,75000.00000000001,30000.000000000004,0.39999999999999997,Outlet,Femenino,Calzado,2021,10,14
Amazon,1185732,South,Alabama,Birmingham,35,100,35000,10500,0.3,Outlet,Femenino,Calzado,2021,10,15
Amazon,1185732,Northeast,Maine,Portland,50,150,75000,18750,0.25,Outlet,Masculino,Vestir,2021,10,16
Amazon,1185732,Northeast,Maine,Portland,40,250,100000,40000,0.4,Outlet,Femenino,Vestir,2021,10,17
Amazon,1185732,Northeast,Maine,Portland,40,500,200000,70000,0.35,Outlet,Masculino,Calzado,2021,10,18
Amazon,1185732,Northeast,Maine,Portland,40,150,60000,21000,0.35,Outlet,Masculino,Calzado,2021,10,19
Amazon,1185732,Northeast,Maine,Portland,30.000000000000004,200,60000.00000000001,24000,0.39999999999999997,Outlet,Femenino,Calzado,2021,10,20
Amazon,1185732,Northeast,Maine,Portland,35,75,26250,7875,0.3,Outlet,Femenino,Calzado,2021,10,21
Amazon,1185732,Northeast,Maine,Portland,50,150,75000,18750,0.25,Outlet,Masculino,Vestir,2021,10,22
Amazon,1185732,Northeast,Maine,Portland,40,250,100000,40000,0.4,Outlet,Femenino,Vestir,2021,10,23
Amazon,1185732,Northeast,Maine,Portland,40,470,188000,65800,0.35,Outlet,Masculino,Calzado,2021,10,24
Amazon,1185732,Northeast,Maine,Portland,40,175,70000,24500,0.35,Outlet,Masculino,Calzado,2021,10,25
Amazon,1185732,Northeast,Maine,Portland,30.000000000000004,200,60000.00000000001,24000,0.39999999999999997,Outlet,Femenino,Calzado,2021,10,26
Amazon,1185732,Northeast,Maine,Portland,35,50,17500,5250,0.3,Outlet,Femenino,Calzado,2021,10,27
Amazon,1185732,Northeast,Maine,Portland,50,100,50000,12500,0.25,Outlet,Masculino,Vestir,2021,10,28
Amazon,1185732,Northeast,Maine,Portland,40,200,80000,32000,0.4,Outlet,Femenino,Vestir,2021,10,29
Amazon,1185732,Northeast,Maine,Portland,40,450,180000,62999.99999999999,0.35,Outlet,Masculino,Calzado,2021,10,30
Amazon,1185732,Northeast,Maine,Portland,40,150,60000,21000,0.35,Outlet,Masculino,Calzado,2021,10,31
Amazon,1185732,Northeast,Maine,Portland,30.000000000000004,150,45000.00000000001,18000,0.39999999999999997,Outlet,Femenino,Calzado,2021,11,1
Amazon,1185732,Northeast,Maine,Portland,35,75,26250,7875,0.3,Outlet,Femenino,Calzado,2021,11,2
